央视,#genre#
CCTV-6 电影,http://godiptv.dns.navy:1024/tv/play/4/5ANI0E9J7949E603/IEJ125N825E4E9I0$IPV4_源7
CCTV-6 电影,http://godiptv.dns.navy:1024/tv/play/4/0548844JD9I4EAI8/IEJ125N825E4E9I0$IPV6_源1
CCTV-6 电影,http://godiptv.dns.navy:1024/tv/play/4/6EEDJI248A4J172N/IEJ125N825E4E9I0$IPV6_源2
CCTV-6 电影,http://godiptv.dns.navy:1024/tv/play/4/A754J3E0N2DDII64/IEJ125N825E4E9I0$IPV6_源3
CCTV-6 电影,http://godiptv.dns.navy:1024/tv/play/4/8380A5232907I920/IEJ125N825E4E9I0$IPV6_源4
CCTV-6 电影,http://godiptv.dns.navy:1024/tv/play/4/D8A5ID32I28DJ03N/IEJ125N825E4E9I0$IPV6_源5
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/I6E834DAE52152D6/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/85444A7I87767JD7/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/D62E764096094111/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/I3NNN393317AE187/IEJ125N825E4E9I0$IPV4_源1
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/0684J7EA69840EE4/IEJ125N825E4E9I0$IPV4_源2
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/1E6864J0D9645A46/IEJ125N825E4E9I0$IPV4_源3
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/387N77718D1637I4/IEJ125N825E4E9I0$IPV4_源4
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/694206DN211ED190/IEJ125N825E4E9I0$IPV4_源5
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/0ED74I993J05E4ID/IEJ125N825E4E9I0$IPV4_源6
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/IA1A5EA3N1A05784/IEJ125N825E4E9I0$IPV4_源7
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/9D898N91NDN0IN01/IEJ125N825E4E9I0$IPV6_源1
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/AN1884D6456J95I8/IEJ125N825E4E9I0$IPV6_源2
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/1D4A79A4A82I3697/IEJ125N825E4E9I0$IPV6_源3
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/236637JDIE4D6850/IEJ125N825E4E9I0$IPV6_源4
CCTV-7 国防军事,http://godiptv.dns.navy:1024/tv/play/4/274I35AJ663IJ21D/IEJ125N825E4E9I0$IPV6_源5
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/29N6E3J914A00938/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/3E2DDI3IE2951E9A/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/719JNA57698A926J/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/5II435N3E7J68758/IEJ125N825E4E9I0$IPV4_源1
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/39665N7E37J806D3/IEJ125N825E4E9I0$IPV4_源2
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/N39I62E852835E5J/IEJ125N825E4E9I0$IPV4_源3
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/J64367J4392A32N8/IEJ125N825E4E9I0$IPV4_源4
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/47A4021DE4D87JI4/IEJ125N825E4E9I0$IPV4_源5
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/519A1IEA440I7658/IEJ125N825E4E9I0$IPV4_源6
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/DED3264D4N9DI80D/IEJ125N825E4E9I0$IPV4_源7
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/E44J72NANI653197/IEJ125N825E4E9I0$IPV6_源1
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/27D8016981J3N78E/IEJ125N825E4E9I0$IPV6_源2
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/D61N54E3I992I7D8/IEJ125N825E4E9I0$IPV6_源3
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/418NN7D394ANJ6A6/IEJ125N825E4E9I0$IPV6_源4
CCTV-8 电视剧,http://godiptv.dns.navy:1024/tv/play/4/71066JJED3IJ2924/IEJ125N825E4E9I0$IPV6_源5
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/7A486672I6D0A2IA/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/23IJ0189DD75J12J/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/87373658686DNI12/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/N3EE7N920D63N456/IEJ125N825E4E9I0$IPV4_源1
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/5AJE4J8JE5IDJ88N/IEJ125N825E4E9I0$IPV4_源2
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/N827485380985J41/IEJ125N825E4E9I0$IPV4_源3
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/132DAE99D55N24DI/IEJ125N825E4E9I0$IPV4_源4
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/617JENJJ3INN97A1/IEJ125N825E4E9I0$IPV4_源5
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/6A9A559940ENNE8E/IEJ125N825E4E9I0$IPV4_源6
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/7JADAJIEJ4662EI7/IEJ125N825E4E9I0$IPV4_源7
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/8126I81N9110AE14/IEJ125N825E4E9I0$IPV6_源1
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/1790A1189698DI32/IEJ125N825E4E9I0$IPV6_源2
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/J1INN8ADA29126NI/IEJ125N825E4E9I0$IPV6_源3
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/02AAN3E09IJ5650N/IEJ125N825E4E9I0$IPV6_源4
CCTV-9 纪录,http://godiptv.dns.navy:1024/tv/play/4/835E1AAN2I78DNN9/IEJ125N825E4E9I0$IPV6_源5
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/1E9984699I971D61/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/3D123EJEAJE661D0/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/E1INI3136JND8228/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/25A6A7449DEE90E5/IEJ125N825E4E9I0$IPV4_源1
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/D9ADA718E0EEDJ04/IEJ125N825E4E9I0$IPV4_源2
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/9III4J19NJ07ENE4/IEJ125N825E4E9I0$IPV4_源3
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/291NJ7EE9EA2I16A/IEJ125N825E4E9I0$IPV4_源4
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/42IJ8587DAA97225/IEJ125N825E4E9I0$IPV4_源5
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/I424AA125A4I54E5/IEJ125N825E4E9I0$IPV4_源6
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/J222DJ25852796AJ/IEJ125N825E4E9I0$IPV4_源7
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/305ED2J58NI479ED/IEJ125N825E4E9I0$IPV6_源1
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/8N1432E1229I754A/IEJ125N825E4E9I0$IPV6_源2
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/58N0JJ154E2NN67D/IEJ125N825E4E9I0$IPV6_源3
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/8J8725I7N70II7N2/IEJ125N825E4E9I0$IPV6_源4
CCTV-10 科教,http://godiptv.dns.navy:1024/tv/play/4/6E5586N875833N70/IEJ125N825E4E9I0$IPV6_源5
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/22640708483DA785/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/19831ND52DD14121/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/39D5698ID33I8I1E/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/0A2I18040J489923/IEJ125N825E4E9I0$IPV4_源1
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/JA32208EN26DI47D/IEJ125N825E4E9I0$IPV4_源2
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/573IDENA20345I1N/IEJ125N825E4E9I0$IPV4_源3
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/I0D29I782534I449/IEJ125N825E4E9I0$IPV4_源4
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/330JE1N052I17JD4/IEJ125N825E4E9I0$IPV4_源5
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/43E7EJ57235E2NA8/IEJ125N825E4E9I0$IPV4_源6
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/E865138255EI7A45/IEJ125N825E4E9I0$IPV4_源7
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/6NAD2AAAN41J0955/IEJ125N825E4E9I0$IPV6_源1
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/3474079954NIE9N7/IEJ125N825E4E9I0$IPV6_源2
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/JAI6A4EA69EJ2I20/IEJ125N825E4E9I0$IPV6_源3
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/52N83AN5097NDIJ1/IEJ125N825E4E9I0$IPV6_源4
CCTV-11 戏曲,http://godiptv.dns.navy:1024/tv/play/4/328J1NE47NDJ43DJ/IEJ125N825E4E9I0$IPV6_源5
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/6EIDE2416EEJ511A/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/9J2NDEDI020EE259/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/D94E13J195E4J70J/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/D2A5J250IAN2E00D/IEJ125N825E4E9I0$IPV4_源1
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/8J15J2910NAA80ID/IEJ125N825E4E9I0$IPV4_源2
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/E5DINNN88A3N9659/IEJ125N825E4E9I0$IPV4_源3
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/2JEA6097EJA6A88N/IEJ125N825E4E9I0$IPV4_源4
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/0J07385IEDA9A5J5/IEJ125N825E4E9I0$IPV4_源5
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/J0012EE3NIN0J6EE/IEJ125N825E4E9I0$IPV4_源6
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/1036AJ90N892A3JA/IEJ125N825E4E9I0$IPV4_源7
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/7I6D01E5N628JN35/IEJ125N825E4E9I0$IPV6_源1
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/D517472085775J4J/IEJ125N825E4E9I0$IPV6_源2
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/NN926D55933JD61N/IEJ125N825E4E9I0$IPV6_源3
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/D1337I06D3IE88I4/IEJ125N825E4E9I0$IPV6_源4
CCTV-12 社会与法,http://godiptv.dns.navy:1024/tv/play/4/D75A6EDEI8DE4986/IEJ125N825E4E9I0$IPV6_源5
CCTV-13 新闻,http://godiptv.dns.navy:1024/tv/play/4/5223671DIE2E727N/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-13 新闻,http://godiptv.dns.navy:1024/tv/play/4/306I8N44A8483NDJ/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-13 新闻,http://godiptv.dns.navy:1024/tv/play/4/9455A56851N191A5/IEJ125N825E4E9I0$IPV4_神助AI源
CCTV-13 新闻,http://godiptv.dns.navy:1024/tv/play/4/97989I9EA97301EJ/IEJ125N825E4E9I0$IPV4_源1
CCTV-13 新闻,http://godiptv.dns.navy:1024/tv/play/4/6DDE0121AEA2915N/IEJ125N825E4E9I0$IPV4_源2
CCTV-13 新闻,http://godiptv.dns.navy:1024/tv/play/4/D14339NED3II1800/IEJ125N825E4E9I0$IPV4_源3
CCTV-13 新闻,http://godiptv.dns.navy:1024/tv/play/4/J6JDIA990364A65N/IEJ125N825E4E9I0$IPV4_源4
